USN,CollegeName,Result,Score,s1_name,s1_r,s1_f,s1_i,s1_t,s2_name,s2_r,s2_f,s2_i,s2_t,s3_name,s3_r,s3_f,s3_i,s3_t,s4_name,s4_r,s4_f,s4_i,s4_t,s5_name,s5_r,s5_f,s5_i,s5_t
M1614647, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,N.C.L,--   ,SOFTWARE PRACTICES AND TESTING ,Pass,50,15,65,BUSINESS INTELLIGENCE ,Pass,58,15,73,J2EE ,Pass,40,15,55,J2EE AND SOFTWARE TESTING LABORATORY,Pass,76,14,90,PROJECT AND VIVA VOCE ,Pass,240,56,296
M1614648, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,N.C.L,--   ,SOFTWARE PRACTICES AND TESTING ,Pass,43,13,56,BUSINESS INTELLIGENCE ,Pass,67,15,82,J2EE ,Pass,38,16,54,J2EE AND SOFTWARE TESTING LABORATORY,Pass,71,14,85,PROJECT AND VIVA VOCE ,Pass,234,52,286
M1614649, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,N.C.L,--   ,SOFTWARE PRACTICES AND TESTING ,Pass,36,8,44,BUSINESS INTELLIGENCE ,Pass,64,15,79,J2EE ,Pass,42,16,58,J2EE AND SOFTWARE TESTING LABORATORY,Pass,67,12,79,PROJECT AND VIVA VOCE ,Pass,235,54,289
M1614650, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,DISTI,70.95,SOFTWARE PRACTICES AND TESTING ,Pass,36,12,48,BUSINESS INTELLIGENCE ,Pass,55,14,69,J2EE ,Pass,33,16,49,J2EE AND SOFTWARE TESTING LABORATORY,Pass,67,13,80,PROJECT AND VIVA VOCE ,Pass,235,54,289
M1614651, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,FAIL,64.43,SOFTWARE PRACTICES AND TESTING ,Pass,34,15,49,BUSINESS INTELLIGENCE ,Pass,35,15,50,J2EE ,Fail,15,13,28,J2EE AND SOFTWARE TESTING LABORATORY,Pass,66,16,82,PROJECT AND VIVA VOCE ,Pass,190,52,242
M1614652, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,DISTI,81.3,SOFTWARE PRACTICES AND TESTING ,Pass,53,10,63,BUSINESS INTELLIGENCE ,Pass,60,16,76,J2EE ,Pass,50,16,66,J2EE AND SOFTWARE TESTING LABORATORY,Pass,75,14,89,PROJECT AND VIVA VOCE ,Pass,238,56,294
M1614653, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,DISTI,73.7,SOFTWARE PRACTICES AND TESTING ,Pass,43,12,55,BUSINESS INTELLIGENCE ,Pass,60,15,75,J2EE ,Pass,43,16,59,J2EE AND SOFTWARE TESTING LABORATORY,Pass,71,14,85,PROJECT AND VIVA VOCE ,Pass,236,56,292
M1614655, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,DISTI,77.92,SOFTWARE PRACTICES AND TESTING ,Pass,52,12,64,BUSINESS INTELLIGENCE ,Pass,62,20,82,J2EE ,Pass,46,17,63,J2EE AND SOFTWARE TESTING LABORATORY,Pass,68,14,82,PROJECT AND VIVA VOCE ,Pass,235,54,289
M1614657, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,N.C.L,--   ,SOFTWARE PRACTICES AND TESTING ,Pass,47,10,57,BUSINESS INTELLIGENCE ,Pass,63,14,77,J2EE ,Pass,45,14,59,J2EE AND SOFTWARE TESTING LABORATORY,Pass,66,12,78,PROJECT AND VIVA VOCE ,Pass,234,51,285
M1614658, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,FAIL,8.86,SOFTWARE PRACTICES AND TESTING ,Fail,Ab.,8,8,BUSINESS INTELLIGENCE ,Fail,Ab.,8,8,J2EE ,Fail,Ab.,8,8,J2EE AND SOFTWARE TESTING LABORATORY,Fail,Ab.,8,8,PROJECT AND VIVA VOCE ,Fail,Ab.,30,30
M1614659, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,FAIL,52.14,SOFTWARE PRACTICES AND TESTING ,Pass,33,14,47,BUSINESS INTELLIGENCE ,Pass,36,12,48,J2EE ,Fail,21,10,31,J2EE AND SOFTWARE TESTING LABORATORY,Pass,40,10,50,PROJECT AND VIVA VOCE ,Pass,145,44,189
M1614660, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,N.C.L,--   ,SOFTWARE PRACTICES AND TESTING ,Pass,47,18,65,BUSINESS INTELLIGENCE ,Pass,46,15,61,J2EE ,Pass,36,20,56,J2EE AND SOFTWARE TESTING LABORATORY,Pass,76,18,94,PROJECT AND VIVA VOCE ,Pass,238,58,296
M1614661, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,DISTI,77.81,SOFTWARE PRACTICES AND TESTING ,Pass,43,18,61,BUSINESS INTELLIGENCE ,Pass,62,17,79,J2EE ,Pass,47,20,67,J2EE AND SOFTWARE TESTING LABORATORY,Pass,78,18,96,PROJECT AND VIVA VOCE ,Pass,240,58,298
M1614662, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,DISTI,79.35,SOFTWARE PRACTICES AND TESTING ,Pass,56,18,74,BUSINESS INTELLIGENCE ,Pass,65,17,82,J2EE ,Pass,52,19,71,J2EE AND SOFTWARE TESTING LABORATORY,Pass,71,18,89,PROJECT AND VIVA VOCE ,Pass,235,57,292
M1614663, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,N.C.L,--   ,SOFTWARE PRACTICES AND TESTING ,Pass,32,14,46,BUSINESS INTELLIGENCE ,Pass,52,16,68,J2EE ,Pass,39,14,53,J2EE AND SOFTWARE TESTING LABORATORY,Pass,65,14,79,PROJECT AND VIVA VOCE ,Pass,230,54,284
M1614664, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,1ST C,65.49,SOFTWARE PRACTICES AND TESTING ,Pass,32,13,45,BUSINESS INTELLIGENCE ,Pass,43,16,59,J2EE ,Pass,32,14,46,J2EE AND SOFTWARE TESTING LABORATORY,Pass,68,14,82,PROJECT AND VIVA VOCE ,Pass,230,51,281
M1614665, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,DISTI,77.38,SOFTWARE PRACTICES AND TESTING ,Pass,47,17,64,BUSINESS INTELLIGENCE ,Pass,67,18,85,J2EE ,Pass,43,20,63,J2EE AND SOFTWARE TESTING LABORATORY,Pass,72,18,90,PROJECT AND VIVA VOCE ,Pass,235,60,295
M1614666, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,DISTI,85.73,SOFTWARE PRACTICES AND TESTING ,Pass,55,20,75,BUSINESS INTELLIGENCE ,Pass,68,19,87,J2EE ,Pass,53,20,73,J2EE AND SOFTWARE TESTING LABORATORY,Pass,80,20,100,PROJECT AND VIVA VOCE ,Pass,240,60,300
M1614667, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,DISTI,73.32,SOFTWARE PRACTICES AND TESTING ,Pass,47,14,61,BUSINESS INTELLIGENCE ,Pass,65,14,79,J2EE ,Pass,32,18,50,J2EE AND SOFTWARE TESTING LABORATORY,Pass,72,14,86,PROJECT AND VIVA VOCE ,Pass,238,58,296
M1614668, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,DISTI,71.65,SOFTWARE PRACTICES AND TESTING ,Pass,50,14,64,BUSINESS INTELLIGENCE ,Pass,60,19,79,J2EE ,Pass,34,17,51,J2EE AND SOFTWARE TESTING LABORATORY,Pass,77,16,93,PROJECT AND VIVA VOCE ,Pass,240,60,300
M1614669, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,DISTI,72.65,SOFTWARE PRACTICES AND TESTING ,Pass,47,8,55,BUSINESS INTELLIGENCE ,Pass,51,16,67,J2EE ,Pass,34,14,48,J2EE AND SOFTWARE TESTING LABORATORY,Pass,70,12,82,PROJECT AND VIVA VOCE ,Pass,240,55,295
M1614670, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,N.C.L,--   ,SOFTWARE PRACTICES AND TESTING ,Pass,52,16,68,BUSINESS INTELLIGENCE ,Pass,66,15,81,J2EE ,Pass,53,15,68,J2EE AND SOFTWARE TESTING LABORATORY,Pass,68,16,84,PROJECT AND VIVA VOCE ,Pass,238,56,294
M1614671, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,DISTI,80.92,SOFTWARE PRACTICES AND TESTING ,Pass,58,17,75,BUSINESS INTELLIGENCE ,Pass,69,18,87,J2EE ,Pass,66,16,82,J2EE AND SOFTWARE TESTING LABORATORY,Pass,78,14,92,PROJECT AND VIVA VOCE ,Pass,240,56,296
M1614672, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,DISTI,71.54,SOFTWARE PRACTICES AND TESTING ,Pass,46,14,60,BUSINESS INTELLIGENCE ,Pass,70,17,87,J2EE ,Pass,37,16,53,J2EE AND SOFTWARE TESTING LABORATORY,Pass,68,14,82,PROJECT AND VIVA VOCE ,Pass,235,56,291
M1614673, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,DISTI,82.54,SOFTWARE PRACTICES AND TESTING ,Pass,59,15,74,BUSINESS INTELLIGENCE ,Pass,71,17,88,J2EE ,Pass,34,16,50,J2EE AND SOFTWARE TESTING LABORATORY,Pass,80,18,98,PROJECT AND VIVA VOCE ,Pass,240,60,300
M1614675, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,N.C.L,--   ,SOFTWARE PRACTICES AND TESTING ,Pass,33,15,48,BUSINESS INTELLIGENCE ,Pass,57,15,72,J2EE ,Pass,32,14,46,J2EE AND SOFTWARE TESTING LABORATORY,Pass,68,14,82,PROJECT AND VIVA VOCE ,Pass,234,54,288
M1614677, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,DISTI,72.27,SOFTWARE PRACTICES AND TESTING ,Pass,35,15,50,BUSINESS INTELLIGENCE ,Pass,74,14,88,J2EE ,Pass,38,14,52,J2EE AND SOFTWARE TESTING LABORATORY,Pass,73,14,87,PROJECT AND VIVA VOCE ,Pass,240,58,298
M1614678, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,DISTI,77.46,SOFTWARE PRACTICES AND TESTING ,Pass,67,18,85,BUSINESS INTELLIGENCE ,Pass,76,16,92,J2EE ,Pass,45,18,63,J2EE AND SOFTWARE TESTING LABORATORY,Pass,78,18,96,PROJECT AND VIVA VOCE ,Pass,240,60,300
M1614679, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,N.C.L,--   ,SOFTWARE PRACTICES AND TESTING ,Pass,32,14,46,BUSINESS INTELLIGENCE ,Pass,41,15,56,J2EE ,Pass,32,18,50,J2EE AND SOFTWARE TESTING LABORATORY,Pass,66,14,80,PROJECT AND VIVA VOCE ,Pass,232,54,286
M1614680, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,1ST C,63.95,SOFTWARE PRACTICES AND TESTING ,Pass,36,12,48,BUSINESS INTELLIGENCE ,Pass,46,14,60,J2EE ,Pass,36,14,50,J2EE AND SOFTWARE TESTING LABORATORY,Pass,71,14,85,PROJECT AND VIVA VOCE ,Pass,233,56,289
M1614682, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,N.C.L,--   ,SOFTWARE PRACTICES AND TESTING ,Pass,33,16,49,BUSINESS INTELLIGENCE ,Pass,44,16,60,J2EE ,Pass,33,18,51,J2EE AND SOFTWARE TESTING LABORATORY,Pass,73,17,90,PROJECT AND VIVA VOCE ,Pass,236,56,292
M1614684, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,N.C.L,--   ,SOFTWARE PRACTICES AND TESTING ,Pass,34,14,48,BUSINESS INTELLIGENCE ,Pass,57,15,72,J2EE ,Pass,41,14,55,J2EE AND SOFTWARE TESTING LABORATORY,Pass,70,14,84,PROJECT AND VIVA VOCE ,Pass,237,57,294
M1614685, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,N.C.L,--   ,SOFTWARE PRACTICES AND TESTING ,Pass,35,8,43,BUSINESS INTELLIGENCE ,Pass,52,14,66,J2EE ,Pass,32,14,46,J2EE AND SOFTWARE TESTING LABORATORY,Pass,60,10,70,PROJECT AND VIVA VOCE ,Pass,230,30,260
M1614686, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,DISTI,77.7,SOFTWARE PRACTICES AND TESTING ,Pass,64,20,84,BUSINESS INTELLIGENCE ,Pass,65,17,82,J2EE ,Pass,59,20,79,J2EE AND SOFTWARE TESTING LABORATORY,Pass,80,20,100,PROJECT AND VIVA VOCE ,Pass,240,60,300
M1614687, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,N.C.L,--   ,SOFTWARE PRACTICES AND TESTING ,Pass,37,8,45,BUSINESS INTELLIGENCE ,Pass,53,14,67,J2EE ,Pass,48,14,62,J2EE AND SOFTWARE TESTING LABORATORY,Pass,64,12,76,PROJECT AND VIVA VOCE ,Pass,230,50,280
M1614688, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,DISTI,80.11,SOFTWARE PRACTICES AND TESTING ,Pass,53,16,69,BUSINESS INTELLIGENCE ,Pass,70,17,87,J2EE ,Pass,59,20,79,J2EE AND SOFTWARE TESTING LABORATORY,Pass,74,18,92,PROJECT AND VIVA VOCE ,Pass,232,58,290
M1614689, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,DISTI,79.14,SOFTWARE PRACTICES AND TESTING ,Pass,51,16,67,BUSINESS INTELLIGENCE ,Pass,72,19,91,J2EE ,Pass,51,19,70,J2EE AND SOFTWARE TESTING LABORATORY,Pass,76,16,92,PROJECT AND VIVA VOCE ,Pass,240,60,300
M1614690, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,DISTI,75.43,SOFTWARE PRACTICES AND TESTING ,Pass,40,16,56,BUSINESS INTELLIGENCE ,Pass,59,19,78,J2EE ,Pass,45,19,64,J2EE AND SOFTWARE TESTING LABORATORY,Pass,76,15,91,PROJECT AND VIVA VOCE ,Pass,236,60,296
M1614691, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,1ST C,65.65,SOFTWARE PRACTICES AND TESTING ,Pass,33,8,41,BUSINESS INTELLIGENCE ,Pass,46,14,60,J2EE ,Pass,37,14,51,J2EE AND SOFTWARE TESTING LABORATORY,Pass,65,12,77,PROJECT AND VIVA VOCE ,Pass,232,52,284
M1614693, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,1ST C,66.76,SOFTWARE PRACTICES AND TESTING ,Pass,32,16,48,BUSINESS INTELLIGENCE ,Pass,60,16,76,J2EE ,Pass,41,16,57,J2EE AND SOFTWARE TESTING LABORATORY,Pass,73,17,90,PROJECT AND VIVA VOCE ,Pass,238,58,296
M1614694, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,N.C.L,--   ,SOFTWARE PRACTICES AND TESTING ,Pass,32,14,46,BUSINESS INTELLIGENCE ,Pass,45,16,61,J2EE ,Pass,32,14,46,J2EE AND SOFTWARE TESTING LABORATORY,Pass,75,14,89,PROJECT AND VIVA VOCE ,Pass,234,55,289
M1614695, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,1ST C,68.35,SOFTWARE PRACTICES AND TESTING ,Pass,37,12,49,BUSINESS INTELLIGENCE ,Pass,51,14,65,J2EE ,Pass,46,14,60,J2EE AND SOFTWARE TESTING LABORATORY,Pass,40,14,54,PROJECT AND VIVA VOCE ,Pass,230,54,284
M1614696, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,DISTI,72.89,SOFTWARE PRACTICES AND TESTING ,Pass,36,18,54,BUSINESS INTELLIGENCE ,Pass,49,16,65,J2EE ,Pass,56,16,72,J2EE AND SOFTWARE TESTING LABORATORY,Pass,72,14,86,PROJECT AND VIVA VOCE ,Pass,235,58,293
M1614697, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,N.C.L,--   ,SOFTWARE PRACTICES AND TESTING ,Pass,34,8,42,BUSINESS INTELLIGENCE ,Pass,42,12,54,J2EE ,Pass,40,12,52,J2EE AND SOFTWARE TESTING LABORATORY,Pass,40,10,50,PROJECT AND VIVA VOCE ,Pass,230,58,288
M1614698, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,N.C.L,--   ,SOFTWARE PRACTICES AND TESTING ,Pass,51,12,63,BUSINESS INTELLIGENCE ,Pass,53,14,67,J2EE ,Pass,45,14,59,J2EE AND SOFTWARE TESTING LABORATORY,Pass,70,14,84,PROJECT AND VIVA VOCE ,Pass,232,54,286
M1614699, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,DISTI,70.62,SOFTWARE PRACTICES AND TESTING ,Pass,37,17,54,BUSINESS INTELLIGENCE ,Pass,51,20,71,J2EE ,Pass,52,18,70,J2EE AND SOFTWARE TESTING LABORATORY,Pass,70,18,88,PROJECT AND VIVA VOCE ,Pass,235,58,293
M1614700, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,DISTI,89.68,SOFTWARE PRACTICES AND TESTING ,Pass,68,20,88,BUSINESS INTELLIGENCE ,Pass,74,20,94,J2EE ,Pass,55,20,75,J2EE AND SOFTWARE TESTING LABORATORY,Pass,80,20,100,PROJECT AND VIVA VOCE ,Pass,240,60,300
M1614701, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,DISTI,86.41,SOFTWARE PRACTICES AND TESTING ,Pass,53,20,73,BUSINESS INTELLIGENCE ,Pass,70,20,90,J2EE ,Pass,59,20,79,J2EE AND SOFTWARE TESTING LABORATORY,Pass,80,20,100,PROJECT AND VIVA VOCE ,Pass,240,60,300
M1614702, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,DISTI,91.35,SOFTWARE PRACTICES AND TESTING ,Pass,68,20,88,BUSINESS INTELLIGENCE ,Pass,76,20,96,J2EE ,Pass,60,20,80,J2EE AND SOFTWARE TESTING LABORATORY,Pass,78,20,98,PROJECT AND VIVA VOCE ,Pass,240,60,300
M1614704, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,N.C.L,--   ,SOFTWARE PRACTICES AND TESTING ,Pass,32,14,46,BUSINESS INTELLIGENCE ,Pass,45,14,59,J2EE ,Pass,32,14,46,J2EE AND SOFTWARE TESTING LABORATORY,Pass,68,14,82,PROJECT AND VIVA VOCE ,Pass,234,56,290
M1614705, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,FAIL,69.43,SOFTWARE PRACTICES AND TESTING ,Pass,32,15,47,BUSINESS INTELLIGENCE ,Fail,19,15,34,J2EE ,Fail,19,14,33,J2EE AND SOFTWARE TESTING LABORATORY,Pass,70,14,84,PROJECT AND VIVA VOCE ,Pass,232,56,288
M1614706, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,FAIL,71.14,SOFTWARE PRACTICES AND TESTING ,Pass,32,10,42,BUSINESS INTELLIGENCE ,Fail,22,14,36,J2EE ,Pass,32,14,46,J2EE AND SOFTWARE TESTING LABORATORY,Pass,70,12,82,PROJECT AND VIVA VOCE ,Pass,236,56,292
M1614707, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,1ST C,67.57,SOFTWARE PRACTICES AND TESTING ,Pass,32,13,45,BUSINESS INTELLIGENCE ,Pass,37,14,51,J2EE ,Pass,35,14,49,J2EE AND SOFTWARE TESTING LABORATORY,Pass,70,14,84,PROJECT AND VIVA VOCE ,Pass,234,56,290
M1614708, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,N.C.L,--   ,SOFTWARE PRACTICES AND TESTING ,Pass,32,12,44,BUSINESS INTELLIGENCE ,Pass,40,16,56,J2EE ,Pass,33,14,47,J2EE AND SOFTWARE TESTING LABORATORY,Pass,72,14,86,PROJECT AND VIVA VOCE ,Pass,236,56,292
M1614709, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,FAIL,73.57,SOFTWARE PRACTICES AND TESTING ,Fail,21,17,38,BUSINESS INTELLIGENCE ,Pass,35,19,54,J2EE ,Fail,19,18,37,J2EE AND SOFTWARE TESTING LABORATORY,Pass,74,18,92,PROJECT AND VIVA VOCE ,Pass,236,58,294
M1614710, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,DISTI,82.19,SOFTWARE PRACTICES AND TESTING ,Pass,48,20,68,BUSINESS INTELLIGENCE ,Pass,63,18,81,J2EE ,Pass,32,20,52,J2EE AND SOFTWARE TESTING LABORATORY,Pass,80,20,100,PROJECT AND VIVA VOCE ,Pass,240,60,300
M1614711, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,DISTI,76.43,SOFTWARE PRACTICES AND TESTING ,Pass,32,16,48,BUSINESS INTELLIGENCE ,Pass,51,16,67,J2EE ,Pass,32,18,50,J2EE AND SOFTWARE TESTING LABORATORY,Pass,76,16,92,PROJECT AND VIVA VOCE ,Pass,240,60,300
M1614712, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,N.C.L,--   ,SOFTWARE PRACTICES AND TESTING ,Pass,34,16,50,BUSINESS INTELLIGENCE ,Pass,41,17,58,J2EE ,Pass,32,16,48,J2EE AND SOFTWARE TESTING LABORATORY,Pass,71,18,89,PROJECT AND VIVA VOCE ,Pass,238,58,296
M1614713, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,FAIL,74.43,SOFTWARE PRACTICES AND TESTING ,Fail,19,15,34,BUSINESS INTELLIGENCE ,Pass,49,16,65,J2EE ,Pass,34,16,50,J2EE AND SOFTWARE TESTING LABORATORY,Pass,70,14,84,PROJECT AND VIVA VOCE ,Pass,232,56,288
M1614714, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,N.C.L,--   ,SOFTWARE PRACTICES AND TESTING ,Pass,32,18,50,BUSINESS INTELLIGENCE ,Pass,45,19,64,J2EE ,Pass,32,19,51,J2EE AND SOFTWARE TESTING LABORATORY,Pass,80,17,97,PROJECT AND VIVA VOCE ,Pass,240,60,300
M1614715, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,N.C.L,--   ,SOFTWARE PRACTICES AND TESTING ,Pass,32,16,48,BUSINESS INTELLIGENCE ,Pass,38,18,56,J2EE ,Pass,34,18,52,J2EE AND SOFTWARE TESTING LABORATORY,Pass,72,17,89,PROJECT AND VIVA VOCE ,Pass,240,60,300
M1614716, College : 5256  -  RAMAKRISHNA VIVEKANAND BCA COLLEGE  TIDAGUNDI,DISTI,77.54,SOFTWARE PRACTICES AND TESTING ,Pass,33,16,49,BUSINESS INTELLIGENCE ,Pass,47,17,64,J2EE ,Pass,37,18,55,J2EE AND SOFTWARE TESTING LABORATORY,Pass,72,18,90,PROJECT AND VIVA VOCE ,Pass,238,58,296
M1614717, College : 5262  -  SRI SANGAMESHWAR ARTS & COMMERCE COLLEGE  CHADACHAN,N.C.L,--   ,SOFTWARE PRACTICES AND TESTING ,Pass,51,14,65,BUSINESS INTELLIGENCE ,Pass,32,18,50,J2EE ,Pass,44,16,60,J2EE AND SOFTWARE TESTING LABORATORY,Pass,70,14,84,PROJECT AND VIVA VOCE ,Pass,237,56,293
M1614718, College : 5262  -  SRI SANGAMESHWAR ARTS & COMMERCE COLLEGE  CHADACHAN,N.C.L,--   ,SOFTWARE PRACTICES AND TESTING ,Pass,37,12,49,BUSINESS INTELLIGENCE ,Pass,34,12,46,J2EE ,Pass,32,10,42,J2EE AND SOFTWARE TESTING LABORATORY,Pass,40,10,50,PROJECT AND VIVA VOCE ,Pass,170,45,215
M1614802, College : 5262  -  SRI SANGAMESHWAR ARTS & COMMERCE COLLEGE  CHADACHAN,N.C.L,--   ,SOFTWARE PRACTICES AND TESTING ,Pass,32,18,50,BUSINESS INTELLIGENCE ,Pass,55,16,71,J2EE ,Pass,54,17,71,J2EE AND SOFTWARE TESTING LABORATORY,Pass,60,18,78,PROJECT AND VIVA VOCE ,Pass,210,51,261
M1614804, College : 5262  -  SRI SANGAMESHWAR ARTS & COMMERCE COLLEGE  CHADACHAN,DISTI,72.76,SOFTWARE PRACTICES AND TESTING ,Pass,53,17,70,BUSINESS INTELLIGENCE ,Pass,59,17,76,J2EE ,Pass,58,18,76,J2EE AND SOFTWARE TESTING LABORATORY,Pass,64,17,81,PROJECT AND VIVA VOCE ,Pass,215,54,269
M1615001, College : 5285  -  VEDANT B.C.A. AND B.COM. COLLEGE  VIJAYAPURA,DISTI,76.84,SOFTWARE PRACTICES AND TESTING ,Pass,42,18,60,BUSINESS INTELLIGENCE ,Pass,67,20,87,J2EE ,Pass,44,20,64,J2EE AND SOFTWARE TESTING LABORATORY,Pass,77,20,97,PROJECT AND VIVA VOCE ,Pass,235,57,292
M1615002, College : 5285  -  VEDANT B.C.A. AND B.COM. COLLEGE  VIJAYAPURA,N.C.L,--   ,SOFTWARE PRACTICES AND TESTING ,Pass,35,8,43,BUSINESS INTELLIGENCE ,Pass,50,18,68,J2EE ,Pass,35,13,48,J2EE AND SOFTWARE TESTING LABORATORY,Pass,40,15,55,PROJECT AND VIVA VOCE ,Pass,217,43,260
M1615003, College : 5285  -  VEDANT B.C.A. AND B.COM. COLLEGE  VIJAYAPURA,N.C.L,--   ,SOFTWARE PRACTICES AND TESTING ,Pass,51,11,62,BUSINESS INTELLIGENCE ,Pass,50,19,69,J2EE ,Pass,40,17,57,J2EE AND SOFTWARE TESTING LABORATORY,Pass,70,17,87,PROJECT AND VIVA VOCE ,Pass,230,57,287
M1615004, College : 5285  -  VEDANT B.C.A. AND B.COM. COLLEGE  VIJAYAPURA,DISTI,71.54,SOFTWARE PRACTICES AND TESTING ,Pass,58,11,69,BUSINESS INTELLIGENCE ,Pass,51,18,69,J2EE ,Pass,42,15,57,J2EE AND SOFTWARE TESTING LABORATORY,Pass,72,16,88,PROJECT AND VIVA VOCE ,Pass,217,43,260
